company_id,abn,company_name,normalized_name,website_url,industry,industry_category,entity_type,entity_status,address_line_1,address_line_2,suburb,state,postcode,email,phone,start_date,gst_registered,data_quality_score,matching_confidence,matching_method,created_at,updated_at,postcode_validation_status,postcode_corrected,postcode_confidence,primary_email,secondary_email,primary_phone,secondary_phone,business_age_years,dgr_endorsed,is_active,social_platforms_count,digital_maturity_score,digital_presence_level,has_website,has_linkedin,has_facebook,has_instagram,has_twitter,has_youtube,has_tiktok,has_github,has_pinterest,completeness_score,accuracy_score,consistency_score,quality_tier,llm_reasoning_summary,manual_review_required,processing_time_ms,llm_provider,enhancement_version,industry_company_count,state_company_count,avg_quality_in_industry,avg_digital_maturity_in_state,is_above_avg_quality,is_above_avg_digital
sample_03826,25834372183,Regional Construction Corporation,regional construction corporation,,Telecommunications,Marketing,Australian Private Company,Active,405 York Circuit,,Central Coast,NSW,2676,sales@company47.com.au,(03) 2371 6160,1998-08-21,Yes,0.796,0.832,,2025-08-29T22:05:31.561122Z,2025-09-11T22:05:31.561122Z,valid,,1.0,sales@company47.com.au,,(03) 2371 6160,,26,No,Yes,4,0.749,medium,No,Yes,No,Yes,Yes,No,No,No,No,0.9,0.724,0.732,medium,Strong semantic similarity with business context validation,,484,anthropic,2.0,311,624,0.7834276527331189,0.6298365384615384,True,True
sample_03827,14390644050,Coastal Partners Australia,coastal partners australia,https://coastalpartners.edu.au,Manufacturing,Software Development,Australian Private Company,Active,195 Bourke Road,,Bunbury,WA,6288,sales@company1224.com.au,(04) 7253 3599,2014-02-10,Yes,0.725,0.682,,2025-09-30T22:05:31.561145Z,2025-10-01T22:05:31.561145Z,valid,,1.0,sales@company1224.com.au,,(04) 7253 3599,,10,No,Yes,3,0.598,medium,Yes,No,Yes,No,No,No,No,Yes,No,0.693,0.708,0.824,medium,Fuzzy name matching with domain verification,,210,anthropic,2.0,287,617,0.7887282229965157,0.6142350081037278,False,False
sample_03828,90231869437,Advanced Services Pty Ltd,advanced services,https://advancedservice.gov.au,Healthcare,Restaurant,Australian Private Company,Active,563 King Avenue,,Launceston,TAS,7494,sales@company530.com.au,(03) 3467 2997,2003-01-18,Yes,0.845,0.838,,2025-06-18T22:05:31.561170Z,2025-07-05T22:05:31.561170Z,valid,,1.0,sales@company530.com.au,,(03) 3467 2997,,21,Yes,Yes,2,0.277,low,Yes,Yes,No,No,Yes,No,No,No,No,0.922,0.818,0.746,medium,Strong semantic similarity with business context validation,,420,anthropic,2.0,258,624,0.7865697674418605,0.6203910256410257,True,False
sample_03829,41384298874,Australian Services Pty Limited,australian services pty,https://australianservi.org.au,Agriculture,Software Development,Australian Private Company,Active,67 York Drive,Suite 41,Canberra,ACT,0245,,(07) 6375 4054,2003-07-07,Yes,0.738,0.681,,2025-08-29T22:05:31.561196Z,2025-09-25T22:05:31.561196Z,valid,,1.0,,,(07) 6375 4054,,21,No,Yes,6,0.755,high,Yes,Yes,No,Yes,No,Yes,No,No,Yes,0.73,0.767,0.697,medium,Fuzzy name matching with domain verification,,100,anthropic,2.0,294,632,0.7819285714285714,0.630131329113924,False,True
sample_03830,08517892595,Regional Services Holdings,regional services holdings,https://regionalservice.edu.au,Real Estate,Insurance,Australian Private Company,Active,959 Kent Drive,,Parramatta,NSW,1401,sales@company183.com.au,,2017-08-22,Yes,0.755,0.625,,2025-08-24T22:05:31.561219Z,2025-09-17T22:05:31.561219Z,valid,,1.0,sales@company183.com.au,,,,7,Yes,Yes,3,0.718,medium,Yes,No,No,Yes,Yes,No,No,No,No,0.732,0.859,0.593,medium,Fuzzy name matching with domain verification,,242,anthropic,2.0,255,624,0.7858274509803922,0.6298365384615384,False,True
sample_03831,28917036469,Industries Pty Ltd,industries,https://industries.gov.au,Food & Beverage,Software Development,Australian Private Company,Active,844 Bourke Close,Suite 6,Nhulunbuy,NT,0823,admin@company5365.com.au,(08) 9544 1274,2000-03-15,Yes,0.798,0.554,,2025-03-15T22:05:31.561244Z,2025-04-09T22:05:31.561244Z,valid,,1.0,admin@company5365.com.au,,(08) 9544 1274,,24,No,Yes,3,0.664,medium,Yes,Yes,No,No,No,No,No,Yes,No,0.872,0.696,0.854,medium,"ABR record only, limited validation available",,66,anthropic,2.0,262,602,0.7778282442748091,0.633234219269103,True,True
sample_03832,22980051189,Australian Construction Pty Limited,australian construction pty,https://australianconst.org.au,Retail Trade,Logistics,Australian Private Company,Active,280 York Road,,Launceston,TAS,7498,sales@company6291.com.au,(04) 2076 8722,2020-12-17,Yes,0.743,0.619,,2025-07-22T22:05:31.561270Z,2025-08-19T22:05:31.561270Z,valid,,1.0,sales@company6291.com.au,,(04) 2076 8722,(03) 6100 1667,4,No,Yes,3,0.615,medium,Yes,Yes,Yes,No,Yes,No,No,No,No,0.672,0.806,0.759,medium,Fuzzy name matching with domain verification,,179,anthropic,2.0,278,624,0.7832374100719425,0.6203910256410257,False,False
sample_03833,79676827962,Urban Systems Limited,urban systems,https://urbansystems.edu.au,Construction,Architecture,Australian Private Company,Active,699 Sussex Street,,Port Augusta,SA,5323,,(04) 5575 4582,2002-04-17,Yes,0.775,0.838,,2024-11-06T22:05:31.561294Z,2024-12-02T22:05:31.561294Z,valid,,1.0,,,(04) 5575 4582,,22,No,Yes,2,0.247,low,Yes,Yes,Yes,No,No,No,No,No,No,0.941,0.716,0.558,medium,Strong semantic similarity with business context validation,,206,anthropic,2.0,277,627,0.7871046931407942,0.6214848484848484,False,False
sample_03834,00491196695,Group Group,group group,https://groupgroup.com.au,Manufacturing,Accounting,Australian Private Company,Active,256 Bourke Place,,Kingston,TAS,7255,contact@company4592.com.au,(07) 3534 4718,2020-04-19,Yes,0.765,0.564,,2025-02-23T22:05:31.561319Z,2025-03-10T22:05:31.561319Z,valid,,1.0,contact@company4592.com.au,support@company4592.com.au,(07) 3534 4718,,4,Yes,Yes,3,0.64,medium,Yes,Yes,No,No,No,No,Yes,No,No,0.945,0.69,0.553,medium,"ABR record only, limited validation available",,79,anthropic,2.0,287,624,0.7887282229965157,0.6203910256410257,False,True
sample_03835,07739416988,Elite Group Pty Limited,elite group pty,,Healthcare,Import/Export,Australian Private Company,Active,986 Queen Circuit,Suite 1,Canberra,ACT,0288,,,2007-10-26,Yes,0.8,0.929,,2024-11-17T22:05:31.561343Z,2024-11-22T22:05:31.561343Z,valid,,1.0,,,,,17,No,Yes,7,0.866,high,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,0.95,0.698,0.703,medium,High confidence match with enhanced social validation,,798,anthropic,2.0,258,632,0.7865697674418605,0.630131329113924,True,True
sample_03836,59104163372,Global Industries Pty Limited,global industries pty,https://globalindustrie.edu.au,Manufacturing,Accounting,Australian Private Company,Active,10 Queen Lane,Suite 48,Wollongong,NSW,2368,,(07) 2637 8863,2020-07-18,Yes,0.71,0.645,,2025-02-13T22:05:31.561369Z,2025-02-28T22:05:31.561369Z,valid,,1.0,,,(07) 2637 8863,(04) 5974 7472,4,No,Yes,0,0.057,none,Yes,No,No,No,No,No,No,No,No,0.826,0.673,0.551,medium,Fuzzy name matching with domain verification,,168,anthropic,2.0,287,624,0.7887282229965157,0.6298365384615384,False,False
sample_03837,88067068424,Urban Group Australia,urban group australia,https://urbangroupaustr.edu.au,Technology,Software Development,Australian Private Company,Active,549 Bourke Drive,,Tuggeranong,ACT,0216,,(07) 6614 2234,2012-02-01,Yes,0.799,0.58,,2025-05-23T22:05:31.561394Z,2025-06-16T22:05:31.561394Z,valid,,1.0,,,(07) 6614 2234,,12,Yes,Yes,6,0.77,high,Yes,Yes,Yes,No,No,Yes,No,No,Yes,0.912,0.7,0.773,medium,"ABR record only, limited validation available",,88,anthropic,2.0,268,632,0.7820820895522389,0.630131329113924,True,True
sample_03838,91440457680,Consulting Holdings,consulting holdings,https://consultingholdi.com.au,Construction,Construction,Australian Private Company,Active,768 Elizabeth Drive,,Burnie,TAS,7092,,(03) 3000 5935,1996-09-05,No,0.765,0.75,,2025-09-18T22:05:31.561418Z,2025-09-19T22:05:31.561418Z,valid,,1.0,,,(03) 3000 5935,,28,No,Yes,7,0.794,high,Yes,Yes,Yes,Yes,Yes,No,No,No,No,0.735,0.885,0.586,medium,Strong semantic similarity with business context validation,,398,anthropic,2.0,277,624,0.7871046931407942,0.6203910256410257,False,True
sample_03839,10257322205,Trading Australia,trading australia,https://tradingaustrali.org.au,Media,Web Design,Australian Private Company,Active,586 Collins Street,,Tuggeranong,ACT,0280,info@company2917.com.au,(07) 7773 4181,2006-09-06,Yes,0.874,0.656,,2025-03-11T22:05:31.561443Z,2025-03-21T22:05:31.561443Z,valid,,1.0,info@company2917.com.au,,(07) 7773 4181,(03) 9451 1778,18,No,Yes,5,0.693,medium,Yes,No,Yes,Yes,Yes,No,No,Yes,No,0.942,0.897,0.691,high,Fuzzy name matching with domain verification,,168,anthropic,2.0,244,632,0.7869426229508197,0.630131329113924,True,True
sample_03840,57991841284,Industries Pty Limited,industries pty,,Automotive,Marketing,Australian Private Company,Active,210 King Avenue,Suite 46,Burnie,TAS,7408,hello@company7482.com.au,(02) 1966 4672,1994-09-25,Yes,0.732,0.583,,2025-03-10T22:05:31.561469Z,2025-03-19T22:05:31.561469Z,valid,,1.0,hello@company7482.com.au,,(02) 1966 4672,(02) 6602 4664,30,No,Yes,3,0.568,medium,No,Yes,No,No,Yes,No,No,Yes,No,0.62,0.782,0.858,medium,"ABR record only, limited validation available",,78,anthropic,2.0,269,624,0.7744386617100372,0.6203910256410257,False,False
sample_03841,40298829775,Services Pty Ltd,services,https://services.com.au,Real Estate,Import/Export,Australian Private Company,Active,19 Kent Avenue,,Wollongong,NSW,2118,info@company1293.com.au,(04) 2253 5805,2004-07-01,No,0.721,0.791,,2025-09-26T22:05:31.561492Z,2025-10-21T22:05:31.561492Z,valid,,1.0,info@company1293.com.au,support@company1293.com.au,(04) 2253 5805,,20,No,Yes,6,0.857,high,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,0.636,0.859,0.616,medium,Strong semantic similarity with business context validation,,351,anthropic,2.0,255,624,0.7858274509803922,0.6298365384615384,False,True
sample_03842,14510410747,Advanced Solutions Group,advanced solutions group,https://advancedsolutio.edu.au,Transportation,Marketing,Australian Private Company,Active,406 Collins Place,,Sydney,NSW,2360,admin@company9925.com.au,(08) 5784 4126,1999-05-04,Yes,0.765,0.873,,2025-04-28T22:05:31.561515Z,2025-04-29T22:05:31.561515Z,valid,,1.0,admin@company9925.com.au,,(08) 5784 4126,,25,No,Yes,3,0.648,medium,Yes,Yes,Yes,No,No,No,No,No,No,0.722,0.853,0.677,medium,Strong semantic similarity with business context validation,,437,anthropic,2.0,277,624,0.7826353790613718,0.6298365384615384,False,True
sample_03843,19174820453,Solutions Holdings,solutions holdings,https://solutionsholdin.org.au,Agriculture,Restaurant,Australian Private Company,Active,361 Bourke Lane,,Nhulunbuy,NT,0912,,(03) 4695 3164,2005-03-13,Yes,0.682,0.951,,2025-05-28T22:05:31.561539Z,2025-06-16T22:05:31.561539Z,valid,,1.0,,,(03) 4695 3164,,19,No,Yes,4,0.72,medium,Yes,No,Yes,No,Yes,No,Yes,No,No,0.699,0.686,0.64,low,High confidence match with enhanced social validation,,755,anthropic,2.0,294,602,0.7819285714285714,0.633234219269103,False,True
sample_03844,64011194447,Elite Group Pty Ltd,elite group,https://elitegroup.edu.au,Technology,Insurance,Australian Private Company,Active,40 Pitt Circuit,,Adelaide,SA,5870,sales@company5572.com.au,(04) 9057 5188,1992-05-04,Yes,0.803,0.589,,2025-04-05T22:05:31.561563Z,2025-04-20T22:05:31.561563Z,valid,,1.0,sales@company5572.com.au,sales@company5572.com.au,(04) 9057 5188,,32,No,Yes,3,0.605,medium,Yes,Yes,No,No,No,Yes,No,Yes,No,0.906,0.762,0.679,medium,"ABR record only, limited validation available",,103,anthropic,2.0,268,627,0.7820820895522389,0.6214848484848484,True,False
sample_03845,59381002144,Systems Corporation,systems corporation,https://systemscorporat.gov.au,Hospitality,Restaurant,Australian Private Company,Active,742 King Place,,Burnie,TAS,7029,admin@company9310.com.au,(03) 6981 3885,2018-08-18,Yes,0.906,0.676,,2024-12-13T22:05:31.561588Z,2024-12-13T22:05:31.561588Z,valid,,1.0,admin@company9310.com.au,,(03) 6981 3885,(04) 6427 4207,6,No,Yes,3,0.639,medium,Yes,No,Yes,Yes,No,No,No,No,No,0.89,0.92,0.912,high,Fuzzy name matching with domain verification,,221,anthropic,2.0,296,624,0.7866047297297297,0.6203910256410257,True,True
sample_03846,19770363466,Advanced Construction Limited,advanced construction,https://advancedconstru.net.au,Finance,Architecture,Australian Private Company,Active,214 King Close,,Launceston,TAS,7198,sales@company5853.com.au,(02) 4481 1666,2010-02-10,Yes,0.825,0.645,,2025-07-27T22:05:31.561614Z,2025-08-04T22:05:31.561614Z,valid,,1.0,sales@company5853.com.au,,(02) 4481 1666,,14,No,Yes,5,0.627,medium,Yes,Yes,Yes,No,No,No,No,Yes,No,0.785,0.892,0.773,medium,Fuzzy name matching with domain verification,,173,anthropic,2.0,266,624,0.7822105263157895,0.6203910256410257,True,True
sample_03847,20798965057,Premier Solutions Holdings,premier solutions holdings,https://premiersolution.gov.au,Transportation,Law Firm,Australian Private Company,Active,95 Kent Lane,,Melbourne,VIC,3186,info@company1621.com.au,(07) 8884 8989,1996-07-20,Yes,0.786,0.76,,2024-12-17T22:05:31.561642Z,2025-01-12T22:05:31.561642Z,valid,,1.0,info@company1621.com.au,,(07) 8884 8989,(07) 9112 6625,28,No,Yes,5,0.704,medium,Yes,Yes,Yes,No,Yes,No,No,No,No,0.75,0.784,0.865,medium,Strong semantic similarity with business context validation,,323,anthropic,2.0,277,627,0.7826353790613718,0.6294274322169059,True,True
sample_03848,18956417539,Global Partners Corporation,global partners corporation,https://globalpartnersc.org.au,Professional Services,Retail,Australian Private Company,Active,563 Elizabeth Circuit,,Tennant Creek,NT,0856,admin@company2507.com.au,(03) 9893 4644,1995-06-17,Yes,0.757,0.578,,2025-04-14T22:05:31.561668Z,2025-04-24T22:05:31.561668Z,valid,,1.0,admin@company2507.com.au,,(03) 9893 4644,,29,No,Yes,3,0.613,medium,Yes,Yes,Yes,No,No,Yes,No,No,No,0.896,0.669,0.653,medium,"ABR record only, limited validation available",,105,anthropic,2.0,280,602,0.7797107142857143,0.633234219269103,False,False
sample_03849,72981743555,Metro Services Pty Ltd,metro services,,Construction,Architecture,Australian Private Company,Active,434 Kent Street,,Port Augusta,SA,5398,info@company6147.com.au,(03) 7292 2714,1990-07-08,Yes,0.834,0.935,,2024-11-16T22:05:31.561694Z,2024-11-19T22:05:31.561694Z,valid,,1.0,info@company6147.com.au,,(03) 7292 2714,,34,No,Yes,4,0.71,medium,No,Yes,Yes,Yes,No,No,No,Yes,No,0.895,0.9,0.58,medium,High confidence match with enhanced social validation,,769,anthropic,2.0,277,627,0.7871046931407942,0.6214848484848484,True,True
sample_03850,67791526024,Advanced Solutions Pty Limited,advanced solutions pty,,Agriculture,Web Design,Australian Private Company,Active,257 Elizabeth Avenue,,Wollongong,NSW,2299,admin@company5346.com.au,(04) 8213 5792,1994-03-06,Yes,0.734,0.964,,2025-03-26T22:05:31.561718Z,2025-04-06T22:05:31.561718Z,valid,,1.0,admin@company5346.com.au,,(04) 8213 5792,(04) 6312 4579,30,No,Yes,4,0.71,medium,No,Yes,No,Yes,No,No,No,No,Yes,0.698,0.767,0.737,medium,High confidence match with enhanced social validation,,637,anthropic,2.0,294,624,0.7819285714285714,0.6298365384615384,False,True
sample_03851,26601752857,Tech Limited,tech,https://tech.org.au,Hospitality,Manufacturing,Australian Private Company,Active,219 Queen Road,,Central Coast,NSW,1650,sales@company8765.com.au,(02) 9109 7326,1995-05-13,Yes,0.831,0.841,,2025-02-14T22:05:31.561742Z,2025-03-14T22:05:31.561742Z,valid,,1.0,sales@company8765.com.au,admin@company8765.com.au,(02) 9109 7326,,29,No,Yes,3,0.594,medium,Yes,No,Yes,Yes,Yes,No,No,No,No,0.913,0.846,0.636,medium,Strong semantic similarity with business context validation,,254,anthropic,2.0,296,624,0.7866047297297297,0.6298365384615384,True,False
sample_03852,15632117782,Partners Pty Limited,partners pty,https://partners.net.au,Manufacturing,Manufacturing,Australian Private Company,Active,561 George Road,,Shepparton,VIC,3019,,(02) 4602 1201,1997-08-12,Yes,0.757,0.669,,2025-04-04T22:05:31.561767Z,2025-04-22T22:05:31.561767Z,valid,,1.0,,,(02) 4602 1201,(03) 5116 4954,27,No,Yes,5,0.647,medium,Yes,Yes,Yes,Yes,Yes,No,No,No,No,0.758,0.784,0.7,medium,Fuzzy name matching with domain verification,,243,anthropic,2.0,287,627,0.7887282229965157,0.6294274322169059,False,True
sample_03853,71039913574,Advanced Trading Corporation,advanced trading corporation,https://advancedtrading.edu.au,Finance,Software Development,Australian Private Company,Active,522 Elizabeth Place,,Cairns,QLD,4623,admin@company6043.com.au,(03) 9241 2817,2014-06-28,Yes,0.705,0.799,,2024-11-25T22:05:31.561792Z,2024-12-08T22:05:31.561792Z,valid,,1.0,admin@company6043.com.au,,(03) 9241 2817,,10,No,Yes,1,0.41,low,Yes,No,No,No,No,No,No,No,No,0.629,0.747,0.772,medium,Strong semantic similarity with business context validation,,230,anthropic,2.0,266,647,0.7822105263157895,0.6229551777434312,False,False
sample_03854,77133983664,Premier Systems Australia,premier systems australia,https://premiersystemsa.net.au,Media,Construction,Australian Private Company,Active,497 George Circuit,,Bunbury,WA,6223,admin@company3650.com.au,(03) 3584 5509,2008-10-26,Yes,0.831,0.749,,2024-12-27T22:05:31.561817Z,2025-01-22T22:05:31.561817Z,valid,,1.0,admin@company3650.com.au,,(03) 3584 5509,,16,No,Yes,2,0.229,low,Yes,Yes,No,No,Yes,No,No,No,No,0.686,0.942,0.898,medium,Fuzzy name matching with domain verification,,263,anthropic,2.0,244,617,0.7869426229508197,0.6142350081037278,True,False
sample_03855,07255781274,Trading Pty Limited,trading pty,https://trading.org.au,Mining,Software Development,Australian Private Company,Active,20 Elizabeth Street,,Alice Springs,NT,0830,hello@company7807.com.au,,2021-05-26,Yes,0.722,0.969,,2025-09-22T22:05:31.561842Z,2025-10-01T22:05:31.561842Z,valid,,1.0,hello@company7807.com.au,support@company7807.com.au,,,3,No,Yes,7,0.896,high,Yes,Yes,Yes,No,No,Yes,No,Yes,No,0.684,0.826,0.59,medium,High confidence match with enhanced social validation,,499,anthropic,2.0,280,602,0.7754607142857143,0.633234219269103,False,True
sample_03856,56068838846,Urban Group Australia,urban group australia,https://urbangroupaustr.gov.au,Transportation,Real Estate Agency,Australian Private Company,Active,849 King Close,Suite 28,Brisbane,QLD,4955,sales@company9253.com.au,(04) 9011 8458,1993-06-05,No,0.734,0.644,,2024-11-02T22:05:31.561908Z,2024-11-18T22:05:31.561908Z,valid,,1.0,sales@company9253.com.au,,(04) 9011 8458,(08) 8716 6761,31,No,Yes,7,0.799,high,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,0.698,0.739,0.797,medium,Fuzzy name matching with domain verification,,245,anthropic,2.0,277,647,0.7826353790613718,0.6229551777434312,False,True
sample_03857,63693773321,Metro Industries Holdings,metro industries holdings,,Agriculture,Medical Practice,Australian Private Company,Active,899 Queen Place,,Murray Bridge,SA,5108,contact@company6258.com.au,(02) 1201 5791,1991-03-25,Yes,0.787,0.568,,2025-07-26T22:05:31.561935Z,2025-08-12T22:05:31.561935Z,valid,,1.0,contact@company6258.com.au,,(02) 1201 5791,(04) 3964 9154,33,No,Yes,3,0.725,medium,No,Yes,No,No,No,No,No,No,Yes,0.914,0.72,0.667,medium,"ABR record only, limited validation available",,63,anthropic,2.0,294,627,0.7819285714285714,0.6214848484848484,True,True
sample_03858,69175166729,Metro Services Holdings,metro services holdings,https://metroservicesho.gov.au,Manufacturing,Marketing,Australian Private Company,Active,653 Kent Drive,,Burnie,TAS,7271,info@company8338.com.au,(08) 7686 6182,2002-08-17,Yes,0.624,0.739,,2025-02-11T22:05:31.561959Z,2025-02-11T22:05:31.561959Z,valid,,1.0,info@company8338.com.au,,(08) 7686 6182,,22,No,Yes,4,0.692,medium,Yes,Yes,Yes,Yes,No,No,No,No,No,0.601,0.659,0.599,low,Fuzzy name matching with domain verification,,111,anthropic,2.0,287,624,0.7887282229965157,0.6203910256410257,False,True
sample_03859,36854491031,Professional Partners Limited,professional partners,https://professionalpar.net.au,Energy,Real Estate Agency,Australian Private Company,Active,608 King Drive,,Mount Gambier,SA,5162,hello@company459.com.au,(08) 7173 8416,1992-08-11,Yes,0.638,0.751,,2025-08-24T22:05:31.561988Z,2025-09-13T22:05:31.561988Z,valid,,1.0,hello@company459.com.au,,(08) 7173 8416,(02) 5359 2870,32,No,Yes,3,0.612,medium,Yes,No,No,Yes,Yes,Yes,No,No,No,0.645,0.661,0.578,low,Strong semantic similarity with business context validation,,420,anthropic,2.0,283,627,0.7826537102473498,0.6214848484848484,False,False
sample_03860,98138785374,Professional Tech Australia,professional tech australia,,Media,Real Estate Agency,Australian Private Company,Active,95 Collins Lane,,Townsville,QLD,4272,hello@company8719.com.au,(04) 8070 5588,2021-01-02,Yes,0.851,0.581,,2025-08-13T22:05:31.562017Z,2025-09-01T22:05:31.562017Z,valid,,1.0,hello@company8719.com.au,admin@company8719.com.au,(04) 8070 5588,,3,No,Yes,4,0.576,medium,No,Yes,No,Yes,Yes,No,No,No,No,0.955,0.761,0.826,high,"ABR record only, limited validation available",,112,anthropic,2.0,244,647,0.7869426229508197,0.6229551777434312,True,False
